,Title,CDID
2022,RPI:Percentage change over 12 months - All Tobacco                      ,CZCM
2023,RPI:Percentage change over 12 months - wines & spirits off sales        ,CZCL
2024,RPI:Percentage change over 12 months - Gardening products               ,CZEM
2025,RPI:Percentage change over 12 months - Books and newspapers             ,CZEL
2026,"RPI:Percentage change over 12 months - Toys, photographic and sports goods",CZEK
2027,RPI:Percentage change over 12 months - CD records and tapes             ,CZEJ
2028,RPI:Percentage change over 12 months - Audio-visual equipment           ,CZEI
2029,RPI:Percentage change over 12 months - Leisure goods                    ,CZEH
2030,RPI:Percentage change over 12 months - Other travel costs               ,CZEG
2031,RPI:Percentage change over 12 months - Bus and coach fares              ,CZEF
2032,RPI:Percentage change over 12 months - Rail fares                       ,CZEE
2033,RPI:Percentage change over 12 months - Fares and other travel costs     ,CZED
2034,RPI: Percentage change over 1 month - Electricity                       ,SGQL
2035,RPI:Percentage change over 12 months - Vehicles tax and insurance       ,CZEC
2036,RPI:Percentage change over 12 months - Petrol and oil                   ,CZEB
2037,RPI:Percentage change over 12 months - Maintenance of motor vehicles    ,CZEA
2038,RPI: Percentage change over 1 month - Dwelling insurance and ground rent,SGQG
2039,RPI: Percentage change over 1 month - Coal and solid fuels              ,SGQH
2040,RPI: Percentage change over 1 month - Do-it-yourself materials          ,SGQF
2041,RPI:Percentage change over 12 months - Purchase of motor vehicles       ,CZDZ
2042,RPI:Percentage change over 12 months - Motoring expenditure             ,CZDY
2043,RPI:Percentage change over 12 months - Personal services                ,CZDX
2044,RPI:Percentage change over 12 months - Chemists goods                   ,CZDW
2045,RPI: Percentage change over 1 month - Oil and other fuels               ,SGQP
2046,RPI:Percentage change over 12 months - Personal articles                ,CZDV
2047,RPI:Percentage change over 12 months - Personal goods and services      ,CZDU
2048,RPI: Percentage change over 1 month - Gas                               ,SGQN
2049,RPI:Percentage change over 12 months - Footwear                         ,CZDT
2050,RPI:Percentage change over 12 months - Other clothing                   ,CZDS
2051,RPI:Percentage change over 12 months - Children's outerwear             ,CZDR
2052,RPI:Percentage change over 12 months - Women's outerwear                ,CZDQ
2053,RPI: Percentage change over 1 month - Furniture                         ,SGQZ
2054,RPI:Percentage change over 12 months - Men's outerwear                  ,CZDP
2055,RPI:Percentage change over 12 months - Clothing and footwear            ,CZDO
2056,RPI:Percentage change over 12 months - Fees and subscriptions           ,CZDN
2057,RPI:Percentage change over 12 months - Domestic services                ,CZDM
2058,RPI:Percentage change over 1 month - Fares and other travel costs       ,CZFN
2059,RPI:Percentage change over 1 month - Motoring expenditure               ,CZFM
2060,RPI: Percentage change over 1 month - Tobacco                           ,SGPC
2061,RPI:Percentage change over 1 month - Personal goods and services        ,CZFL
2062,RPI:Percentage change over 1 month - Clothing and footwear              ,CZFK
2063,RPI: Percentage change over 1 month - Cigarettes                        ,SGPA
2064,RPI:Percentage change over 1 month - Household services                 ,CZFJ
2065,RPI:Percentage change over 1 month - Household goods                    ,CZFI
2066,RPI:Percentage change over 1 month - Fuel and Light                     ,CZFH
2067,RPI:Percentage change over 1 month - Housing                            ,CZFG
2068,RPI:Percentage change over 1 month - All Tobacco                        ,CZFF
2069,RPI:Percentage change over 1 month - Alcoholic drink                    ,CZFE
2070,RPI:Percentage change over 1 month - Catering                           ,CZFD
2071,RPI:Percentage change over 1 month - All items exc. mortgage interest payments,CZFC
2072,RPI:Percentage change over 1 month - All items excluding housing        ,CZFB
2073,RPI:Percentage change over 1 month - All items excluding food           ,CZFA
2074,RPI: Percentage change over 1 month - Rent                              ,SGPE
2075,RPI: Percentage change over 1 month - Council tax and rates             ,SGPR
2076,RPI:Percentage change over 1 month - All items excluding seasonal food  ,CZEZ
2077,RPI: Percentage change over 1 month - Depreciation                      ,SGPQ
2078,RPI:Percentage change over 1 month - Food excluding seasonal            ,CZEY
2079,RPI: Percentage change over 1 month - Mortgage interest payments        ,SGPN
2080,RPI:Percentage change over 1 month - Seasonal food                      ,CZEX
2081,RPI:Percentage change over 1 month - Consumer durables                  ,CZEW
2082,RPI:Percentage change over 1 month - Travel and leisure                 ,CZEV
2083,RPI:Percentage change over 1 month - Personal expenditure               ,CZEU
2084,RPI:Percentage change over 1 month - Housing and household expenditure  ,CZET
2085,RPI:Percentage change over 1 month - Alcohol and tobacco                ,CZES
2086,RPI:Percentage change over 1 month - Food and catering                  ,CZER
2087,RPI:Percentage change over 1 month - All items                          ,CZEQ
2088,RPI:Percentage change over 12 months - Entertainment and other recreation,CZEP
2089,RPI:Percentage change over 12 months - Television licences and rentals  ,CZEO
2090,RPI: Percentage change over 1 month - Water and other charges           ,SGPT
2091,RPI:Percentage change over 12 months - Leisure services                 ,CZEN
2092,RPI: Percentage change over 1 month - Repairs and maintenance charges   ,SGPU
2093,RPI:Contribution to all items annual rate: - Personal goods and services,CZGO
2094,RPI:Contribution to all items annual rate: - Clothing and footwear      ,CZGN
2095,HICP Annual Percentage Change Bulgaria - 2005 = 100                     ,GHY8
2096,RPI:Contribution to all items annual rate: - Household services         ,CZGM
2097,RPI:Contribution to all items annual rate: - Household goods            ,CZGL
2098,RPI:Contribution to all items annual rate: - Fuel and Light             ,CZGK
2099,RPI: Percentage change over 1 month - Fees and subscriptions            ,SGSA
2100,RPI:Contribution to all items annual rate: - Housing                    ,CZGJ
2101,RPI:Contribution to all items annual rate: - Tobacco                    ,CZGI
2102,RPI:Contribution to all items annual rate: - Alcoholic drink            ,CZGH
2103,RPI:Contribution to all items annual rate: - Catering                   ,CZGG
2104,RPI:Contribution to all items annual rate: - Food                       ,CZGF
2105,RPI: Percentage change over 1 month - Women's outerwear                 ,SGSN
2106,RPI:Contribution to monthly change in all items index: - Rounding effects,CZGE
2107,RPI: Percentage change over 1 month - Men's outerwear                   ,SGSK
2108,RPI:Contribution to monthly change in all items index: - Leisure services,CZGD
2109,RPI:Contribution to monthly change in all items index: - Leisure goods  ,CZGC
2110,RPI:Contribution to monthly change in all items index: - Fares and other travel,CZGB
2111,RPI:Contribution to monthly change in all items index: - Motoring expenditure,CZGA
2112,RPI:Contribution to monthly change in all items index: - Personal goods and serv,CZFZ
2113,RPI: Percentage change over 1 month - Other clothing                    ,SGSQ
2114,RPI:Contribution to monthly change in all items index: - Clothing and footwear,CZFY
2115,RPI: Percentage change over 1 month - Footwear                          ,SGSR
2116,RPI:Contribution to monthly change in all items index: - Household services,CZFX
2117,RPI: Percentage change over 1 month - Children's outerwear              ,SGSO
2118,RPI:Contribution to monthly change in all items index: - Household goods,CZFW
2119,RPI:Contribution to monthly change in all items index: - Fuel and Light ,CZFV
2120,RPI:Contribution to monthly change in all items index: - Housing        ,CZFU
2121,RPI:Contribution to monthly change in all items index: - Tobacco        ,CZFT
2122,RPI:Contribution to monthly change in all items index: - Alcoholic drink,CZFS
2123,RPI:Contribution to monthly change in all items index: - Catering       ,CZFR
2124,RPI:Contribution to monthly change in all items index: - Food           ,CZFQ
2125,RPI:Percentage change over 1 month - Leisure services                   ,CZFP
2126,RPI:Percentage change over 1 month - Leisure goods                      ,CZFO
2127,RPI: Percentage change over 1 month - Electrical appliances             ,SGRD
2128,RPI:Weights (parts per 1000) - Leisure services                         ,CZHO
2129,RPI:Weights (parts per 1000) - Leisure goods                            ,CZHN
2130,RPI:Weights (parts per 1000) - Fares and other travel costs             ,CZHM
2131,RPI: Percentage change over 1 month - Furnishings                       ,SGRC
2132,RPI:Weights (parts per 1000) - Motoring expenditure                     ,CZHL
2133,RPI:Weights (parts per 1000) - Personal goods and services              ,CZHK
2134,RPI:Weights (parts per 1000) - Clothing and footwear                    ,CZHJ
2135,RPI:Weights (parts per 1000) - Household services                       ,CZHI
2136,RPI:Weights (parts per 1000) - Household goods                          ,CZHH
2137,RPI:Weights (parts per 1000) - Fuel and light                           ,CZHG
2138,RPI:Weights (parts per 1000) - Housing                                  ,CZHF
2139,RPI: Percentage change over 1 month - Pet care                          ,SGRJ
2140,RPI:Weights (parts per 1000) - Tobacco                                  ,CZHE
2141,RPI:Weights (parts per 1000) - Alcoholic drink                          ,CZHD
2142,RPI:Weights (parts per 1000) - Catering                                 ,CZHC
2143,RPI:Weights (parts per 1000) - Non-seasonal food                        ,CZHB
2144,RPI: Percentage change over 1 month - Other household equipment         ,SGRF
2145,RPI:Weights (parts per 1000) - Seasonal food                            ,CZHA
2146,RPI: Percentage change over 1 month - Household consumables             ,SGRG
2147,RPI: Percentage change over 1 month - Postage                           ,SGRS
2148,RPI:Weights (parts per 1000) - Food                                     ,CZGZ
2149,RPI:Weights (parts per 1000) - All items except mortgage interest payments,CZGY
2150,RPI:Weights (parts per 1000) - All items except housing                 ,CZGX
2151,RPI:Weights (parts per 1000) - All items except seasonal food           ,CZGW
2152,RPI:Weights (parts per 1000) - All items except food                    ,CZGV
2153,RPI:Weights (parts per 1000) - All items                                ,CZGU
2154,RPI:Contribution to all items annual rate: - Rounding effects           ,CZGT
2155,RPI:Contribution to all items annual rate: - Leisure services           ,CZGS
2156,RPI:Contribution to all items annual rate: - Leisure goods              ,CZGR
2157,RPI: Percentage change over 1 month - Domestic services                 ,SGRY
2158,RPI:Contribution to all items annual rate: - Fares and other travel costs,CZGQ
2159,HICP Annual Percentage Change Romania - 2005 = 100                      ,GHY7
2160,RPI:Contribution to all items annual rate: - Motoring expenditure       ,CZGP
2161,"RPI: Percentage change over 1 month - Telephone, telemessages, etc      ",SGRW
2162,RPI: Percentage change over 1 month - CDs and tapes                     ,SGUG
2163,RPI: Percentage change over 1 month - Other travel costs                ,SGUC
2164,RPI: Percentage change over 1 month - Audio-visual equipment            ,SGUD
2165,RPI: Percentage change over 1 month - Bus and coach fares               ,SGUA
2166,RPI:One-person pensioner households index - All Items (excl housing) (Jan 87=100,CZIF
2167,RPI: Percentage change over 1 month - Gardening products                ,SGUX
2168,RPI: Percentage change over 1 month - Books and newspapers              ,SGUV
2169,"RPI: Percentage change over 1 month - Toys, photographic and sports goods",SGUQ
2170,RPI: Percentage change over 1 month - Television licences and rentals   ,SGUZ
2171,RPI: Percentage change over 1 month - Chemist goods                     ,SGTD
2172,RPI: Percentage change over 1 month - Personal services                 ,SGTE
2173,RPI: Percentage change over 1 month - Personal articles                 ,SGTC
2174,RPI: Percentage change over 1 month - Petrol and oil                    ,SGTN
2175,RPI:Percentage change over 12 months - Two-person pensioner households index,CZJI
2176,RPI: Percentage change over 1 month - Maintenance of motor vehicles     ,SGTL
2177,RPI: Percentage change over 1 month - Purchase of motor vehicles        ,SGTI
2178,RPI: Percentage change over 1 month - Vehicle tax and insurance         ,SGTW
